Frame	time	opcode_ch	bits
      2581	      186.09	 N_A011	02440500
      2582	      186.33	 N_A00D	2d470030000036d7384145500059000060058b
      2583	      186.33	 N_A011	02420500
      2584	      186.57	 N_A00D	2d600030000036f33853df500059000060058b
      2585	      186.62	 N_A011	02430500
      2586	      186.87	 N_A00D	2d79002f000036fc386088500059000060058b
      2587	      187.11	 N_A00D	2d920030000037213871e4500059000060058b
      2588	      187.11	 N_A011	02410500
      2589	      187.35	 N_A00D	2dab00300000370f3882f8500059000060058b
      2590	      187.35	 N_A011	02420500
      2591	      187.60	 N_A00D	2dc400300000373d388cf8500059000060058c
      2592	      187.84	 N_A00D	2ddd00300000373438aa7b500059000060058c
      2593	      187.84	 N_A011	02400500
      2594	      188.08	 N_A00D	2df600310000377e38b39f500059000060058c
      2595	      188.33	 N_A00D	2e0f00310000375938c30b500059000060058c
      2596	      188.38	 N_A011	02410500
      2597	      188.62	 N_A00D	2e2800300000377e38dcab500059000060058c
      2598	      188.86	 N_A00D	2e4100300000379a38f4bf500059000060058d
      2599	      189.11	 N_A00D	2e5a0031000037ac3901bf500059000060058d
      2600	      189.35	 N_A00D	2e7300310000379a3910a3500059000060058d
      2601	      189.35	 N_A011	02420500
      2602	      189.60	 N_A00D	2e8c0032000037db392ddb500059000060058d
      2603	      189.60	 N_A011	02410500
      2604	      189.84	 N_A00D	2ea50032000037bf3948a5500059000060058d
      2605	      189.84	 N_A011	023f0500
      2606	      190.08	 N_A00D	2ebe0031000038093955ea500059000060058e
      2607	      190.08	 N_A011	02410500
      2608	      190.33	 N_A00D	2ed70030000037f6396179500059000060058e
      2609	      190.38	 N_A011	02420500
      2610	      190.62	 N_A00D	2ef000310000381b3975aa500059000060058e
      2611	      190.62	 N_A011	02400500
      2612	      190.86	 N_A00D	2f090031000037f6398382500059000060058e
      2613	      190.86	 N_A011	02420500
      2614	      191.11	 N_A00D	2f22003100003824399467500059000060058f
      2615	      191.35	 N_A00D	2f3b00300000381b39b115500059000060058f
      2616	      191.35	 N_A011	02400500
      2617	      191.59	 N_A00D	2f5400300000384039bb4e500059000060058f
      2618	      191.60	 N_A011	02410500
      2619	      191.84	 N_A00D	2f6d00300000384939cd01500059000060058f
      2620	      191.84	 N_A011	02400500
      2621	      192.08	 N_A00D	2f8600300000385239d881500059000060058f
      2622	      192.08	 N_A011	023f0500
      2623	      192.33	 N_A00D	2f9f00300000389c39de6e5000590000600590
      2624	      192.37	 N_A011	02400500
      2625	      192.62	 N_A00D	2fb8002f000038ae39feec5000590000600590
      2626	      192.62	 N_A011	023f0500
      2627	      192.86	 N_A00D	2fd1002f0000389c3a13dd5000590000600590
      2628	      193.11	 N_A00D	2fea002f000038c03a1a195000590000600590
      2629	      193.11	 N_A011	02410500
      2630	      193.35	 N_A00D	30030030000038a53a22065000590000600590
      2631	      193.35	 N_A011	023f0500
      2632	      193.59	 N_A00D	301c0030000038ee3a41055000590000600591
      2633	      193.59	 N_A011	02400500
      2634	      193.84	 N_A00D	3035002f000038c93a48a25000590000600591
      2635	      193.84	 N_A011	02410500
      2636	      194.08	 N_A00D	304e0030000038dc3a51055000590000600591
      2637	      194.13	 N_A011	023f0500
      2638	      194.32	 N_A00D	30670030000038f73a71895000590000600591
      2639	      194.37	 N_A011	02410500
      2640	      194.62	 N_A00D	3080002f000039093a7aee5000590000600592
      2641	      194.86	 N_A00D	30990030000039093a8e4a5000590000600592
      2642	      194.86	 N_A011	02400500
      2643	      195.10	 N_A00D	30b20030000039373a94255000590000600592
      2644	      195.11	 N_A011	02410500
      2645	      195.35	 N_A00D	30cb002f0000391b3aa0ed5000590000600592
      2646	      195.59	 N_A00D	30e40030000039523ab41f5000590000600592
      2647	      195.88	 N_A00D	30fd00300000396d3ac32d5000590000600593
      2648	      195.88	 N_A011	02420500
      2649	      196.08	 N_A00D	31160030000039883acaa45000590000600593
      2650	      196.37	 N_A00D	312f002f0000395b3ae0035000590000600593
      2651	      196.37	 N_A011	02410500
      2652	      196.62	 N_A00D	3148002f000039bf3af4ef5000590000600593
      2653	      196.62	 N_A011	02420500
      2654	      196.86	 N_A00D	3161002f000039913afd835000590000600593
      2655	      196.86	 N_A011	02410500
      2656	      197.10	 N_A00D	317a002e000039da3b121f5000590000600594
      2657	      197.10	 N_A011	02420500
      2658	      197.35	 N_A00D	3193002f000039ad3b1ed65000590000600594
      2659	      197.35	 N_A011	02430500
      2660	      197.59	 N_A00D	31ac002f000039d13b32335000590000600594
      2661	      197.59	 N_A011	02410500
      2662	      197.83	 N_A00D	31c5002e000039d13b40d35000590000600594
      2663	      197.84	 N_A011	02430500
      2664	      198.08	 N_A00D	31de002f000039f53b50155000590000600594
      2665	      198.37	 N_A00D	31f70030000039ec3b60315000590000600595
      2666	      198.37	 N_A011	02410500
      2667	      198.61	 N_A00D	3210003000003a073b7a205000590000600595
      2668	      198.61	 N_A011	02430500
      2669	      198.86	 N_A00D	3229002f00003a103b8ef85000590000600595
      2670	      199.10	 N_A00D	3242003100003a3d3b8f245000590000600595
      2671	      199.10	 N_A011	02420500
      2672	      199.35	 N_A00D	325b002f00003a4f3ba7485000590000600596
      2673	      199.35	 N_A011	02440500
      2674	      199.59	 N_A00D	3274002e00003a463bb6e05000590000600596
      2675	      199.83	 N_A00D	328d002f00003a613bbc105000590000600596
      2676	      200.08	 N_A00D	32a6002f00003a8e3bccbf5000590000600596
      2677	      200.13	 N_A011	02450500
      2678	      200.37	 N_A00D	32bf003100003a6a3bdde65000590000600597
      2679	      200.37	 N_A011	02440500
      2680	      200.61	 N_A00D	32d8003100003a973bef965000590000600597
      2681	      200.86	 N_A00D	32f1003100003a8e3c02bc5000590000600597
      2682	      200.86	 N_A011	02460500
      2683	      201.10	 N_A00D	330a003100003acc3c0c145000590000600597
      2684	      201.10	 N_A011	02440500
      2685	      201.34	 N_A00D	3323003000003ad53c184b5000590000600597
      2686	      201.59	 N_A00D	333c003000003acc3c2f6d5000590000600598
      2687	      201.59	 N_A011	02460500
      2688	      201.83	 N_A00D	3355003000003ae73c4a145000590000600598
      2689	      201.88	 N_A011	02440500
      2690	      202.08	 N_A00D	336e003000003af03c4a2b5000590000600598
      2691	      202.37	 N_A00D	3387002f00003b0b3c6a225000590000600598
      2692	      202.37	 N_A011	02450500
      2693	      202.61	 N_A00D	33a0002e00003b2e3c794d5000590000600598
      2694	      202.61	 N_A011	02440500
      2695	      202.86	 N_A00D	33b9003000003b373c84495000590000600599
      2696	      203.10	 N_A00D	33d2002f00003b5b3c8fc85000590000600599
      2697	      203.34	 N_A00D	33eb002f00003b643ca1ca5000590000600599
      2698	      203.59	 N_A00D	3404002f00003b6d3cac615000590000600599
      2699	      203.59	 N_A011	02450500
      2700	      203.83	 N_A00D	341d003000003b7e3cb9995000590000600599
      2701	      203.88	 N_A011	02440500
      2702	      204.08	 N_A00D	3436002f00003bb43cd382500059000060059a
      2703	      204.37	 N_A00D	344f002e00003b993ce160500059000060059a
      2704	      204.37	 N_A011	02450500
      2705	      204.61	 N_A00D	3468002f00003bb43ceaaf500059000060059a
      2706	      204.61	 N_A011	02440500
      2707	      204.86	 N_A00D	3481002f00003bbd3d09b3500059000060059a
      2708	      205.10	 N_A00D	349a002f00003be03d10f6500059000060059b
      2709	      205.10	 N_A011	02450500
      2710	      205.34	 N_A00D	34b3003000003bbd3d2141500059000060059b
      2711	      205.34	 N_A011	02430500
      2712	      205.59	 N_A00D	34cc002f00003bfa3d2a42500059000060059b
      2713	      205.59	 N_A011	02440500
      2714	      205.83	 N_A00D	34e5002f00003be93d3394500059000060059b
      2715	      205.83	 N_A011	02450500
      2716	      206.07	 N_A00D	34fe002f00003c153d53cd500059000060059b
      2717	      206.12	 N_A011	02430500
      2718	      206.37	 N_A00D	3517003000003c153d63d6500059000060059c
      2719	      206.37	 N_A011	02450500
      2720	      206.61	 N_A00D	3530003100003c5b3d8041500059000060059c
      2721	      206.61	 N_A011	02440500
      2722	      206.86	 N_A00D	3549003000003c413d869f500059000060059c
      2723	      207.10	 N_A00D	3562003000003c5b3d8901500059000060059c
      2724	      207.10	 N_A011	02460500
      2725	      207.34	 N_A00D	357b003000003c6d3da282500059000060059c
      2726	      207.34	 N_A011	02450500
      2727	      207.58	 N_A00D	3594003100003c7f3dab42500059000060059d
      2728	      207.59	 N_A011	02440500
      2729	      207.83	 N_A00D	35ad003000003c643dbaf9500059000060059d
      2730	      207.88	 N_A011	02460500
      2731	      208.07	 N_A00D	35c6002f00003ca23dd804500059000060059d
      2732	      208.12	 N_A011	02450500
      2733	      208.36	 N_A00D	35df002f00003cab3df327500059000060059d
      2734	      208.37	 N_A011	02460500
      2735	      208.61	 N_A00D	35f8002f00003cdf3df78c500059000060059d
      2736	      208.85	 N_A00D	3611002f00003cf13e0921500059000060059e
      2737	      208.85	 N_A011	02450500
      2738	      209.10	 N_A00D	362a002f00003ce83e11b6500059000060059d
      2739	      209.10	 N_A011	02470500
      2740	      209.34	 N_A00D	3643002e00003cdf3e2d87500059000060059e
      2741	      209.58	 N_A00D	365c002e00003d0b3e391e500059000060059e
      2742	      209.58	 N_A011	02450500
      2743	      209.83	 N_A00D	3675002f00003d023e3cd8500059000060059e
      2744	      209.88	 N_A011	02470500
      2745	      210.12	 N_A00D	368e002f00003d1c3e4d37500059000060059f
      2746	      210.12	 N_A011	02460500
      2747	      210.36	 N_A00D	36a7002f00003d373e6910500059000060059f
      2748	      210.61	 N_A00D	36c0002f00003d483e8477500059000060059f
      2749	      210.61	 N_A011	02470500
      2750	      210.85	 N_A00D	36d9002f00003d483e8b4a500059000060059f
      2751	      210.85	 N_A011	02460500
      2752	      211.10	 N_A00D	36f2003100003d743ea60d500059000060059f
      2753	      211.34	 N_A00D	370b003000003d853eb781500059000060059f
      2754	      211.34	 N_A011	02470500
      2755	      211.58	 N_A00D	3724002f00003d973ec913500059000060059f
      2756	      211.58	 N_A011	02460500
      2757	      211.83	 N_A00D	373d003000003d973ee7c750005900006005a0
      2758	      211.87	 N_A011	02480500
      2759	      212.12	 N_A00D	3756003100003db93efd9c50005900006005a0
      2760	      212.12	 N_A011	02470500
      2761	      212.36	 N_A00D	376f003100003ddc3f0e8050005900006005a0
      2762	      212.36	 N_A011	02450500
      2763	      212.61	 N_A00D	3788003000003de53f21ad50005900006005a0
      2764	      212.61	 N_A011	02470500
      2765	      212.85	 N_A00D	37a1003000003ddc3f38f350005900006005a0
      2766	      213.09	 N_A00D	37ba002f00003e083f4e1750005900006005a0
      2767	      213.09	 N_A011	02460500
      2768	      213.34	 N_A00D	37d3002f00003e103f5eff50005900006005a1
      2769	      213.34	 N_A011	02470500
      2770	      213.58	 N_A00D	37ec002f00003e333f768b50005900006005a1
      2771	      213.83	 N_A00D	3805002e00003e333f962050005900006005a1
      2772	      213.87	 N_A011	02460500
      2773	      214.12	 N_A00D	381e002f00003e443fa4f750005900006005a1
      2774	      214.12	 N_A011	02470500
      2775	      214.36	 N_A00D	3837002f00003e4d3fb89250005900006005a1
      2776	      214.36	 N_A011	02450500
      2777	      214.65	 N_A00D	3850003000003e5e3fbf1b50005900006005a1
      2778	      214.65	 N_A011	02460500
      2779	      214.85	 N_A00D	3869002f00003e5e3fd8c350005900006005a1
      2780	      214.85	 N_A011	02470500
      2781	      215.09	 N_A00D	3882002e00003e9b3ff1b150005900006005a1
      2782	      215.09	 N_A011	02450500
      2783	      215.34	 N_A00D	389b002f00003ebd3ff71950005900006005a2
      2784	      215.34	 N_A011	02460500
      2785	      215.58	 N_A00D	38b4002f00003eb5400ff850005900006005a2
      2786	      215.82	 N_A00D	38cd003000003ea3401eb250005900006005a2
      2787	      215.87	 N_A011	02440500
      2788	      216.12	 N_A00D	38e6003000003efa40334350005900006005a2
      2789	      216.12	 N_A011	02450500
      2790	      216.36	 N_A00D	38ff002e00003ee0403f7d50005900006005a2
      2791	      216.60	 N_A00D	3918002f00003f3f40572050005900006005a2
      2792	      216.85	 N_A00D	3931003000003f0b406d3050005900006005a2
      2793	      216.85	 N_A011	02460500
      2794	      217.09	 N_A00D	394a002e00003f5040725450005900006005a3
      2795	      217.09	 N_A011	02450500
      2796	      217.34	 N_A00D	3963002f00003f3640875150005900006005a3
      2797	      217.58	 N_A00D	397c003100003f58409df350005900006005a3
      2798	      217.58	 N_A011	02460500
      2799	      217.82	 N_A00D	3995002f00003f7b40b14850005900006005a3
      2800	      217.87	 N_A011	02440500
      2801	      218.11	 N_A00D	39ae002d00003f6940c7c450005900006005a3
      2802	      218.12	 N_A011	02450500
      2803	      218.36	 N_A00D	39c7002e00003f7240d1d650005900006005a3
      2804	      218.36	 N_A011	02460500
      2805	      218.60	 N_A00D	39e0002f00003fae40e21d50005900006005a3
      2806	      218.60	 N_A011	02440500
      2807	      218.85	 N_A00D	39f9003000003f9440f9c450005900006005a3
      2808	      218.85	 N_A011	02460500
      2809	      219.09	 N_A00D	3a12002f00003fae4110cf50005900006005a3
      2810	      219.33	 N_A00D	3a2b002f00003fd041181450005900006005a3
      2811	      219.58	 N_A00D	3a44002f00003ff2412b2950005900006005a3
      2812	      219.58	 N_A011	02480500
      2813	      219.82	 N_A00D	3a5d002e00003fea41416050005900006005a3
      2814	      219.87	 N_A011	02470500
      2815	      220.11	 N_A00D	3a76002f0000401d414d3150005900006005a3
      2816	      220.36	 N_A00D	3a8f00300000401541576150005900006005a4
      2817	      220.36	 N_A011	02480500
      2818	      220.60	 N_A00D	3aa8002f00004026416cf450005900006005a4
      2819	      220.60	 N_A011	02470500
      2820	      220.85	 N_A00D	3ac100300000402e417b1e50005900006005a4
      2821	      221.09	 N_A00D	3ada00300000406a41945c50005900006005a4
      2822	      221.33	 N_A00D	3af3002f0000405941ad6550005900006005a4
      2823	      221.63	 N_A00D	3b0c00300000409541acf250005900006005a4
      2824	      221.63	 N_A011	02480500
      2825	      221.82	 N_A00D	3b2500300000408441c98e50005900006005a4
      2826	      222.11	 N_A00D	3b3e002f0000409541d4d650005900006005a4
      2827	      222.11	 N_A011	02460500
      2828	      222.36	 N_A00D	3b57002e000040bf41e40250005900006005a4
      2829	      222.36	 N_A011	02480500
      2830	      222.60	 N_A00D	3b70002f000040d941f0bc50005900006005a4
      2831	      222.84	 N_A00D	3b890030000040bf42064650005900006005a4
      2832	      222.84	 N_A011	02470500
      2833	      223.09	 N_A00D	3ba20030000040fb42276450005900006005a4
      2834	      223.09	 N_A011	02480500
      2835	      223.33	 N_A00D	3bbb002f0000411c422e3250005900006005a4
      2836	      223.58	 N_A00D	3bd4003000004125423b9750005900006005a4
      2837	      223.82	 N_A00D	3bed00300000412d425cf050005900006005a4
      2838	      223.87	 N_A011	024a0500
      2839	      224.11	 N_A00D	3c06002e0000414f42661650005900006005a4
      2840	      224.11	 N_A011	02480500
      2841	      224.36	 N_A00D	3c1f002e0000413e426c9150005900006005a4
      2842	      224.60	 N_A00D	3c38002e00004169428a0c50005900006005a4
      2843	      224.60	 N_A011	024a0500
      2844	      224.84	 N_A00D	3c51002f00004169429a2850005900006005a5
      2845	      224.84	 N_A011	02490500
      2846	      225.09	 N_A00D	3c6a002e000041a442b06f50005900006005a4
      2847	      225.09	 N_A011	024a0500
      2848	      225.33	 N_A00D	3c83002f0000419342be3450005900006005a4
      2849	      225.57	 N_A00D	3c9c002e000041b542ca7c50005900006005a5
      2850	      225.62	 N_A011	02490500
      2851	      225.87	 N_A00D	3cb5002e000041b542db9950005900006005a5
      2852	      225.87	 N_A011	024a0500
      2853	      226.11	 N_A00D	3cce002f000041ce42eb3550005900006005a5
      2854	      226.35	 N_A00D	3ce7002f000041f04302dd50005900006005a5
      2855	      226.35	 N_A011	02490500
      2856	      226.60	 N_A00D	3d00002e000042014313fd50005900006005a5
      2857	      226.60	 N_A011	024a0500
      2858	      226.84	 N_A00D	3d19002e0000420143296550005900006005a5
      2859	      227.09	 N_A00D	3d32002f0000421a432c0c50005900006005a5
      2860	      227.33	 N_A00D	3d4b002e00004212433ebc50005900006005a5
      2861	      227.33	 N_A011	024c0500
      2862	      227.57	 N_A00D	3d64002d00004255435d1f50005900006005a5
      2863	      227.62	 N_A011	024a0500
      2864	      227.87	 N_A00D	3d7d002e0000425d435f2150005900006005a5
      2865	      227.87	 N_A011	024b0500
      2866	      228.11	 N_A00D	3d96002d0000426e4372d250005900006005a5
      2867	      228.11	 N_A011	024d0500
      2868	      228.35	 N_A00D	3daf002f0000427f43820b50005900006005a5
      2869	      228.35	 N_A011	024b0500
      2870	      228.60	 N_A00D	3dc8002f0000427f43982150005900006005a5
      2871	      228.84	 N_A00D	3de1002f0000427743a70650005900006005a5
      2872	      228.84	 N_A011	024c0500
      2873	      229.08	 N_A00D	3dfa002f000042cb43a7e050005900006005a5
      2874	      229.08	 N_A011	024b0500
      2875	      229.33	 N_A00D	3e130030000042c243c18750005900006005a5
      2876	      229.57	 N_A00D	3e2c0030000042ec43deb850005900006005a5
      2877	      229.62	 N_A011	024c0500
      2878	      229.86	 N_A00D	3e45002e000042dc43e33a50005900006005a5
      2879	      229.87	 N_A011	024a0500
      2880	      230.11	 N_A00D	3e5e002e0000430e43f9d350005900006005a5
      2881	      230.11	 N_A011	024b0500
      2882	      230.35	 N_A00D	3e77002e000042f543fef450005900006005a5
      2883	      230.60	 N_A00D	3e90002e00004327440e1e50005900006005a5
      2884	      230.60	 N_A011	02490500
      2885	      230.84	 N_A00D	3ea9002f0000433844262350005900006005a5
      2886	      230.84	 N_A011	024b0500
      2887	      231.08	 N_A00D	3ec2002e0000434044250850005900006005a5
      2888	      231.33	 N_A00D	3edb002d0000435144350750005900006005a5
      2889	      231.38	 N_A011	02490500
      2890	      231.62	 N_A00D	3ef4002d00004372444e4750005900006005a5
      2891	      231.62	 N_A011	024c0500
      2892	      231.86	 N_A00D	3f0d002d00004372445e1350005900006005a5
      2893	      232.11	 N_A00D	3f26002e0000438b4459c650005900006005a5
      2894	      232.11	 N_A011	024b0500
      2895	      232.35	 N_A00D	3f3f002e0000438b4477a450005900006005a5
      2896	      232.35	 N_A011	024d0500
      2897	      232.59	 N_A00D	3f58002e000043ad448cb950005900006005a5
      2898	      232.59	 N_A011	024b0500
      2899	      232.84	 N_A00D	3f71002f000043b5449d0d50005900006005a5
      2900	      233.08	 N_A00D	3f8a002f000043f044a3d050005900006005a5
      2901	      233.08	 N_A011	024d0500
      2902	      233.33	 N_A00D	3fa3002e000043df44b2d550005900006005a5
      2903	      233.37	 N_A011	024b0500
      2904	      233.62	 N_A00D	3fbc002e0000440944c77e50005900006005a5
      2905	      233.86	 N_A00D	3fd5002e0000442244e14a50005900006005a5
      2906	      234.11	 N_A00D	3fee002f0000442a44ef2950005900006005a5
      2907	      234.11	 N_A011	024a0500
      2908	      234.35	 N_A00D	400700300000442245066150005900006005a5
      2909	      234.35	 N_A011	024b0500
      2910	      234.59	 N_A00D	4020003100004432450cdd50005900006005a5
      2911	      234.84	 N_A00D	4039002f00004454452ae450005900006005a5
      2912	      234.84	 N_A011	024a0500
      2913	      235.08	 N_A00D	4052002e0000446445316350005900006005a5
      2914	      235.08	 N_A011	024c0500
      2915	      235.32	 N_A00D	406b002e0000445c454f9150005900006005a5
      2916	      235.37	 N_A011	024a0500
      2917	      235.62	 N_A00D	4084002f0000448e45568850005900006005a5
      2918	      235.86	 N_A00D	409d002f0000448e4563e450005900006005a5
      2919	      235.86	 N_A011	024b0500
      2920	      236.11	 N_A00D	40b6002e000044b74576ee50005900006005a5
      2921	      236.35	 N_A00D	40cf002f000044a7457cd750005900006005a5
      2922	      236.35	 N_A011	024a0500
      2923	      236.59	 N_A00D	40e8002e000044c84589e850005900006005a5
      2924	      236.84	 N_A00D	4101002e000044d945a07a50005900006005a5
      2925	      236.84	 N_A011	02490500
      2926	      237.08	 N_A00D	411a002f0000450245b26250005900006005a5
      2927	      237.32	 N_A00D	41330030000044c845be3b50005900006005a5
      2928	      237.62	 N_A00D	414c002f0000450245cf7c50005900006005a5
      2929	      237.86	 N_A00D	4165002f000044fa45dbde50005900006005a5
      2930	      237.86	 N_A011	024a0500
      2931	      238.10	 N_A00D	417e002e0000452c45e6a350005900006005a5
      2932	      238.35	 N_A00D	4197002e0000453445fe7150005900006005a5
      2933	      238.35	 N_A011	02490500
      2934	      238.59	 N_A00D	41b0002e0000454545fa6a50005900006005a5
      2935	      238.59	 N_A011	024a0500
      2936	      238.84	 N_A00D	41c9002e0000453c4618ca50005900006005a5
      2937	      239.08	 N_A00D	41e2003000004576461b0f50005900006005a5
      2938	      239.32	 N_A00D	41fb002f0000454d461ba850005900006005a5
      2939	      239.37	 N_A011	024b0500
      2940	      239.61	 N_A00D	4214002f0000458f463ee550005900006005a5
      2941	      239.62	 N_A011	024a0500
      2942	      239.86	 N_A00D	422d002e0000456e46458150005900006005a5
      2943	      240.10	 N_A00D	42460030000045a84651f350005900006005a5
      2944	      240.10	 N_A011	024b0500
      2945	      240.35	 N_A00D	425f002f0000458746628750005900006005a5
      2946	      240.35	 N_A011	024a0500
      2947	      240.59	 N_A00D	4278002f000045b946792850005900006005a5
      2948	      240.83	 N_A00D	4291002f000045b946923750005900006005a5
      2949	      240.83	 N_A011	024c0500
      2950	      241.08	 N_A00D	42aa002e000045d14694ee50005900006005a5
      2951	      241.13	 N_A011	024b0500
      2952	      241.32	 N_A00D	42c3002f000045f246accb50005900006005a5
      2953	      241.37	 N_A011	024c0500
      2954	      241.61	 N_A00D	42dc002f000045f246b66750005900006005a5
      2955	      241.61	 N_A011	024a0500
      2956	      241.86	 N_A00D	42f5002f000045f246c4e050005900006005a6
      2957	      241.86	 N_A011	02480500
      2958	      242.10	 N_A00D	430e002f000045f246ddbd50005900006005a5
      2959	      242.10	 N_A011	024a0500
      2960	      242.34	 N_A00D	4327002e0000460b46eb9550005900006005a5
      2961	      242.35	 N_A011	024c0500
      2962	      242.59	 N_A00D	4340002e0000462446fe8950005900006005a6
      2963	      242.59	 N_A011	02490500
      2964	      242.83	 N_A00D	4359002d0000462c4714cc50005900006005a6
      2965	      242.83	 N_A011	024a0500
      2966	      243.08	 N_A00D	4372002f00004635471ecb50005900006005a5
      2967	      243.37	 N_A00D	438b002f0000464d4736b150005900006005a6
      2968	      243.37	 N_A011	02490500
      2969	      243.61	 N_A00D	43a4002e0000466e474ad850005900006005a6
      2970	      243.61	 N_A011	024b0500
      2971	      243.86	 N_A00D	43bd002e00004666474b2d50005900006005a5
      2972	      243.86	 N_A011	024a0500
      2973	      244.10	 N_A00D	43d6002f000046774754b050005900006005a5
      2974	      244.10	 N_A011	02490500
      2975	      244.34	 N_A00D	43ef002e0000468f47720350005900006005a5
      2976	      244.34	 N_A011	024b0500
      2977	      244.59	 N_A00D	4408002d0000468f4785b550005900006005a5
      2978	      244.59	 N_A011	024a0500
      2979	      244.83	 N_A00D	4421002f000046b0479a4050005900006005a5
      2980	      245.08	 N_A00D	443a002e000046d147ad4c50005900006005a5
      2981	      245.12	 N_A011	024d0500
      2982	      245.37	 N_A00D	4453002e000046c947bf4f50005900006005a5
      2983	      245.37	 N_A011	024c0500
      2984	      245.61	 N_A00D	446c002e0000470347cdb550005900006005a5
      2985	      245.61	 N_A011	024d0500
      2986	      245.85	 N_A00D	4485002f000046c947dc1850005900006005a5
      2987	      245.86	 N_A011	024c0500
      2988	      246.10	 N_A00D	449e002d0000470b47e6a950005900006005a5
      2989	      246.10	 N_A011	024b0500
      2990	      246.34	 N_A00D	44b7002e000046fb48066150005900006005a5
      2991	      246.34	 N_A011	024d0500
      2992	      246.59	 N_A00D	44d0002e0000473448202550005900006005a5
      2993	      246.83	 N_A00D	44e9002c0000472c481f7050005900006005a6
      2994	      246.88	 N_A011	024b0500
      2995	      247.07	 N_A00D	4502002c00004734482b7850005900006005a5
      2996	      247.12	 N_A011	024e0500
      2997	      247.37	 N_A00D	451b002d00004734483b7250005900006005a6
      2998	      247.61	 N_A00D	4534002e0000476e48582a50005900006005a5
      2999	      247.61	 N_A011	024d0500
      3000	      247.85	 N_A00D	454d002e0000476e486b2650005900006005a5
      3001	      247.86	 N_A011	024e0500
      3002	      248.10	 N_A00D	4566002d000047a74874ae50005900006005a5
      3003	      248.15	 N_A011	024d0500
      3004	      248.34	 N_A00D	457f002d00004787488f5e50005900006005a5
      3005	      248.34	 N_A011	024c0500
      3006	      248.58	 N_A00D	4598002e000047a748a19150005900006005a5
      3007	      248.59	 N_A011	024e0500
      3008	      248.83	 N_A00D	45b1002e000047b048b1d650005900006005a5
      3009	      248.88	 N_A011	024b0500
      3010	      249.12	 N_A00D	45ca002e000047d948c94150005900006005a5
      3011	      249.17	 N_A011	024c0500
      3012	      249.36	 N_A00D	45e3002f000047f148ca0850005900006005a5
      3013	      249.37	 N_A011	024e0500
      3014	      249.61	 N_A00D	45fc002f0000482348e7e250005900006005a5
      3015	      249.61	 N_A011	024c0500
      3016	      249.85	 N_A00D	4615002e000047f148fe1650005900006005a5
      3017	      249.85	 N_A011	024b0500
      3018	      250.10	 N_A00D	462e002e0000482349040d50005900006005a5
      3019	      250.10	 N_A011	024d0500
      3020	      250.34	 N_A00D	4647002e0000483b49215c50005900006005a5
      3021	      250.34	 N_A011	024c0500
      3022	      250.58	 N_A00D	4660002c0000484c4931e350005900006005a5
      3023	      250.58	 N_A011	024d0500
      3024	      250.83	 N_A00D	4679002d00004854493cb150005900006005a5
      3025	      250.88	 N_A011	024c0500
      3026	      251.12	 N_A00D	4692002d0000487549480650005900006005a5
      3027	      251.36	 N_A00D	46ab002e000048854956d850005900006005a5
      3028	      251.36	 N_A011	024e0500
      3029	      251.61	 N_A00D	46c4002e0000489549743250005900006005a5
      3030	      251.61	 N_A011	024c0500
      3031	      251.85	 N_A00D	46dd002c00004895497c6c50005900006005a5
      3032	      252.09	 N_A00D	46f6002d000048e74989ec50005900006005a5
      3033	      252.10	 N_A011	024f0500
      3034	      252.34	 N_A00D	470f002e000048cf49ae9c50005900006005a5
      3035	      252.58	 N_A00D	4728002d000048d7499fca50005900006005a5
      3036	      252.58	 N_A011	024d0500
      3037	      252.83	 N_A00D	4741002c000048f849aeeb50005900006005a5
      3038	      252.87	 N_A011	024f0500
      3039	      253.12	 N_A00D	475a002d0000490049d22c50005900006005a5
      3040	      253.12	 N_A011	024e0500
      3041	      253.36	 N_A00D	4773002c000048f849d8b150005900006005a5
      3042	      253.36	 N_A011	024d0500
      3043	      253.61	 N_A00D	478c002d0000492949dfd250005900006005a5
      3044	      253.61	 N_A011	024e0500
      3045	      253.85	 N_A00D	47a5002d0000491949fcab50005900006005a5
      3046	      253.85	 N_A011	024d0500
      3047	      254.09	 N_A00D	47be002d0000494a4a0ce150005900006005a5
      3048	      254.09	 N_A011	024e0500
      3049	      254.34	 N_A00D	47d7002e000049734a1e2e50005900006005a5
      3050	      254.58	 N_A00D	47f0002d0000498b4a2ed250005900006005a5
      3051	      254.83	 N_A00D	4809002d000049734a39d450005900006005a5
      3052	      254.87	 N_A011	02510500
      3053	      255.12	 N_A00D	4822002e0000498b4a4eb150005900006005a5
      3054	      255.12	 N_A011	024f0500
      3055	      255.36	 N_A00D	483b002d000049a44a52ab50005900006005a5
      3056	      255.36	 N_A011	024d0500
      3057	      255.61	 N_A00D	4854002d000049c44a6c9350005900006005a5
      3058	      255.61	 N_A011	02500500
      3059	      255.85	 N_A00D	486d002e000049cd4a82c550005900006005a5
      3060	      255.85	 N_A011	024e0500
      3061	      256.09	 N_A00D	4886002d00004a064a79d850005900006005a5
      3062	      256.09	 N_A011	024d0500
      3063	      256.34	 N_A00D	489f002c000049dd4a7f8d50005900006005a5
      3064	      256.34	 N_A011	02500500
      3065	      256.58	 N_A00D	48b8002d00004a164a995c50005900006005a5
      3066	      256.63	 N_A011	024f0500
      3067	      256.87	 N_A00D	48d1002e000049fe4aa4b050005900006005a5
